"id","industry","name","description","logourl","bannerUrl","count","inserted_date"
"1340","19","TVS Infotech",,,,"0","2024-07-23 15:58:34"
"1341","19","Rolta India",,,,"0","2024-07-23 15:58:34"
"1342","19","Newgen Software Technologies",,,,"0","2024-07-23 15:58:34"
"1343","19","HCL Infosystems",,,,"0","2024-07-23 15:58:34"
"1344","19","Quick Heal Technologies",,,,"0","2024-07-23 15:58:34"
"1345","19","Subex",,,,"0","2024-07-23 15:58:34"
"1346","19","Majesco",,,,"0","2024-07-23 15:58:34"
"1347","19","Kaseya India",,,,"0","2024-07-23 15:58:34"
"1348","19","ION Trading",,,,"0","2024-07-23 15:58:34"
"1349","19","Oracle Financial Services Software",,,,"0","2024-07-23 15:58:34"
"1350","19","InMobi",,,,"0","2024-07-23 15:58:34"
"1351","19","Informatica India",,,,"0","2024-07-23 15:58:34"
"1352","19","Pine Labs",,,,"0","2024-07-23 15:58:34"
"1353","19","Paytm",,,,"0","2024-07-23 15:58:34"
"1354","19","PayU India",,,,"0","2024-07-23 15:58:34"
"1355","19","FSS (Financial Software and Systems)",,,,"0","2024-07-23 15:58:34"
"1356","19","Intellect Design Arena",,,,"0","2024-07-23 15:58:34"
"1357","19","YASH Technologies",,,,"0","2024-07-23 15:58:34"
"1358","19","KPISOFT",,,,"0","2024-07-23 15:58:34"
"1359","19","i-exceed",,,,"0","2024-07-23 15:58:34"
"1360","19","EdgeVerve Systems",,,,"0","2024-07-23 15:58:34"
"1361","19","WNS Global Services",,,,"0","2024-07-23 15:58:34"
"1362","19","BlackBuck",,,,"0","2024-07-23 15:58:34"
"1363","19","E2E Networks",,,,"0","2024-07-23 15:58:34"
"1364","19","Gainsight",,,,"0","2024-07-23 15:58:34"
"1365","19","Kissflow",,,,"0","2024-07-23 15:58:34"
"1366","19","Greytip Software",,,,"0","2024-07-23 15:58:34"
"1367","19","MapmyIndia",,,,"0","2024-07-23 15:58:34"
"1368","19","Securonix",,,,"0","2024-07-23 15:58:34"
"1369","19","FourKites",,,,"0","2024-07-23 15:58:34"
"1370","20","Tata Consultancy Services (TCS)",,,,"0","2024-07-23 15:58:34"
"1371","20","Infosys",,,,"0","2024-07-23 15:58:34"
"1372","20","Wipro",,,,"0","2024-07-23 15:58:34"
"1373","20","HCL Technologies",,,,"0","2024-07-23 15:58:34"
"1374","20","Tech Mahindra",,,,"0","2024-07-23 15:58:34"
"1375","20","Cognizant Technology Solutions",,,,"0","2024-07-23 15:58:34"
"1376","20","Capgemini India",,,,"0","2024-07-23 15:58:34"
"1377","20","IBM India",,,,"0","2024-07-23 15:58:34"
"1378","20","Oracle India",,,,"0","2024-07-23 15:58:34"
"1379","20","Dell Technologies",,,,"0","2024-07-23 15:58:34"
"1380","20","Accenture India",,,,"0","2024-07-23 15:58:34"
"1381","20","Larsen & Toubro Infotech (LTI)",,,,"0","2024-07-23 15:58:34"
"1382","20","Mphasis",,,,"0","2024-07-23 15:58:34"
"1383","20","Persistent Systems",,,,"0","2024-07-23 15:58:34"
"1384","20","Mindtree",,,,"0","2024-07-23 15:58:34"
"1385","20","NIIT Technologies",,,,"0","2024-07-23 15:58:34"
"1386","20","Zensar Technologies",,,,"0","2024-07-23 15:58:34"
"1387","20","Birlasoft",,,,"0","2024-07-23 15:58:34"
"1388","20","Syntel (an Atos company)",,,,"0","2024-07-23 15:58:34"
"1389","20","KPIT Technologies",,,,"0","2024-07-23 15:58:34"
"1390","20","Hexaware Technologies",,,,"0","2024-07-23 15:58:34"
"1391","20","Happiest Minds Technologies",,,,"0","2024-07-23 15:58:34"
"1392","20","Rolta India",,,,"0","2024-07-23 15:58:34"
"1393","20","Virtusa",,,,"0","2024-07-23 15:58:34"
"1394","20","Sasken Technologies",,,,"0","2024-07-23 15:58:34"
"1395","20","Sonata Software",,,,"0","2024-07-23 15:58:34"
"1396","20","Infinite Computer Solutions",,,,"0","2024-07-23 15:58:34"
"1397","20","GlobalLogic",,,,"0","2024-07-23 15:58:34"
"1398","20","Sumeru Software Solutions",,,,"0","2024-07-23 15:58:34"
"1399","20","KPMG India (IT services)",,,,"0","2024-07-23 15:58:34"
"1400","20","NTT Data Services",,,,"0","2024-07-23 15:58:34"
"1401","20","Unisys India",,,,"0","2024-07-23 15:58:34"
"1402","20","ITC Infotech",,,,"0","2024-07-23 15:58:34"
"1403","20","Fujitsu India",,,,"0","2024-07-23 15:58:34"
"1404","20","Sify Technologies",,,,"0","2024-07-23 15:58:34"
"1405","20","Worley India",,,,"0","2024-07-23 15:58:34"
"1406","20","Tata Elxsi",,,,"0","2024-07-23 15:58:34"
"1407","20","NaviSite",,,,"0","2024-07-23 15:58:34"
"1408","20","Xebia",,,,"0","2024-07-23 15:58:34"
"1409","20","Geometric Ltd.",,,,"0","2024-07-23 15:58:34"
"1410","20","Mastek",,,,"0","2024-07-23 15:58:34"
"1411","20","Amdocs India",,,,"0","2024-07-23 15:58:34"
"1412","20","GEP Worldwide",,,,"0","2024-07-23 15:58:34"
"1413","20","E&Y India (Technology Consulting)",,,,"0","2024-07-23 15:58:34"
"1414","20","Praxair Technology",,,,"0","2024-07-23 15:58:34"
"1415","20","Collabera",,,,"0","2024-07-23 15:58:34"
"1416","20","L&T Technology Services (LTTS)",,,,"0","2024-07-23 15:58:34"
"1417","20","Saviom",,,,"0","2024-07-23 15:58:34"
"1418","20","QuEST Global",,,,"0","2024-07-23 15:58:34"
"1419","20","JDA Software",,,,"0","2024-07-23 15:58:34"
"1420","20","Cimpress India",,,,"0","2024-07-23 15:58:34"
"1421","20","HCL Infosystems",,,,"0","2024-07-23 15:58:34"
"1422","20","Nucleus Software",,,,"0","2024-07-23 15:58:34"
"1423","20","Ness Technologies",,,,"0","2024-07-23 15:58:34"
"1424","20","TIBCO Software India",,,,"0","2024-07-23 15:58:34"
"1425","20","UST Global",,,,"0","2024-07-23 15:58:34"
"1426","20","Luxoft",,,,"0","2024-07-23 15:58:34"
"1427","20","SDL",,,,"0","2024-07-23 15:58:34"
"1428","20","BMC Software",,,,"0","2024-07-23 15:58:34"
"1429","20","A10 Networks",,,,"0","2024-07-23 15:58:34"
"1430","20","Micro Focus",,,,"0","2024-07-23 15:58:34"
"1431","20","Osmosys",,,,"0","2024-07-23 15:58:34"
"1432","20","Veeva Systems",,,,"0","2024-07-23 15:58:34"
"1433","20","Blue Yonder",,,,"0","2024-07-23 15:58:34"
"1434","20","Mitel Networks",,,,"0","2024-07-23 15:58:34"
"1435","20","Hitachi Consulting",,,,"0","2024-07-23 15:58:34"
"1436","20","Deloitte India (Technology Consulting)",,,,"0","2024-07-23 15:58:34"
"1437","20","Sage Software Solutions",,,,"0","2024-07-23 15:58:34"
"1438","20","Druva",,,,"0","2024-07-23 15:58:34"
"1439","20","Alfresco Software",,,,"0","2024-07-23 15:58:34"
"1440","20","ServiceNow",,,,"0","2024-07-23 15:58:34"
"1441","20","Automation Anywhere",,,,"0","2024-07-23 15:58:34"
"1442","20","Kofax",,,,"0","2024-07-23 15:58:34"
"1443","20","ManpowerGroup",,,,"0","2024-07-23 15:58:34"
"1444","20","RapidValue Solutions",,,,"0","2024-07-23 15:58:34"
"1445","20","Appirio",,,,"0","2024-07-23 15:58:34"
"1446","20","Cloudera",,,,"0","2024-07-23 15:58:34"
"1447","20","Commvault Systems",,,,"0","2024-07-23 15:58:34"
"1448","20","FireEye",,,,"0","2024-07-23 15:58:34"
"1449","20","Fortinet",,,,"0","2024-07-23 15:58:34"
"1450","20","Proofpoint",,,,"0","2024-07-23 15:58:34"
"1451","20","Red Hat",,,,"0","2024-07-23 15:58:34"
"1452","20","VMware",,,,"0","2024-07-23 15:58:34"
"1453","20","NetSuite",,,,"0","2024-07-23 15:58:34"
"1454","20","Dell Boomi",,,,"0","2024-07-23 15:58:34"
"1455","20","MuleSoft",,,,"0","2024-07-23 15:58:34"
"1456","20","SAP India",,,,"0","2024-07-23 15:58:34"
"1457","20","OpenText",,,,"0","2024-07-23 15:58:34"
"1458","20","Workday",,,,"0","2024-07-23 15:58:34"
"1459","20","Salesforce",,,,"0","2024-07-23 15:58:34"
"1460","20","Tableau Software",,,,"0","2024-07-23 15:58:34"
"1461","20","SPLUNK",,,,"0","2024-07-23 15:58:34"
"1462","20","AppDynamics",,,,"0","2024-07-23 15:58:34"
"1463","20","Qualys",,,,"0","2024-07-23 15:58:34"
"1464","20","Cloudflare",,,,"0","2024-07-23 15:58:34"
"1465","20","Trend Micro",,,,"0","2024-07-23 15:58:34"
"1466","20","Symantec",,,,"0","2024-07-23 15:58:34"
"1467","20","McAfee",,,,"0","2024-07-23 15:58:34"
"1468","20","Atlassian",,,,"0","2024-07-23 15:58:34"
"1469","21","Blue Dart Express Ltd.",,,,"0","2024-07-23 15:58:34"
"1470","21","DHL Express India Pvt. Ltd.",,,,"0","2024-07-23 15:58:34"
"1471","21","Gati Ltd.",,,,"0","2024-07-23 15:58:34"
"1472","21","DTDC Express Ltd.",,,,"0","2024-07-23 15:58:34"
"1473","21","Tata Consultancy Services (TCS)",,,,"0","2024-07-23 15:58:34"
"1474","21","Mahindra Logistics Ltd.",,,,"0","2024-07-23 15:58:34"
"1475","21","Safexpress Pvt. Ltd.",,,,"0","2024-07-23 15:58:34"
"1476","21","VRL Logistics Ltd.",,,,"0","2024-07-23 15:58:34"
"1477","21","Aegis Logistics Ltd.",,,,"0","2024-07-23 15:58:34"
"1478","21","Om Logistics Ltd.",,,,"0","2024-07-23 15:58:34"
"1479","21","Allcargo Logistics Ltd.",,,,"0","2024-07-23 15:58:34"
"1480","21","India Post",,,,"0","2024-07-23 15:58:34"
"1481","21","KWE India Pvt. Ltd.",,,,"0","2024-07-23 15:58:34"
"1482","21","XpressBees Logistics Pvt. Ltd.",,,,"0","2024-07-23 15:58:34"
"1483","21","Jubilee Transport Pvt. Ltd.",,,,"0","2024-07-23 15:58:34"
"1484","21","Logisticsnow India Pvt. Ltd.",,,,"0","2024-07-23 15:58:34"
"1485","21","CMA CGM Logistics",,,,"0","2024-07-23 15:58:34"
"1486","21","Ecom Express Ltd.",,,,"0","2024-07-23 15:58:34"
"1487","21","Delhivery Ltd.",,,,"0","2024-07-23 15:58:34"
"1488","21","Container Corporation of India Ltd. (CONCOR)",,,,"0","2024-07-23 15:58:34"
"1489","21","Sical Logistics Ltd.",,,,"0","2024-07-23 15:58:34"
"1490","21","Bharat Benz",,,,"0","2024-07-23 15:58:34"
"1491","21","Locus",,,,"0","2024-07-23 15:58:34"
"1492","21","Riteway Express Pvt. Ltd.",,,,"0","2024-07-23 15:58:34"
"1493","21","GXO Logistics",,,,"0","2024-07-23 15:58:34"
"1494","21","Toll Group",,,,"0","2024-07-23 15:58:34"
"1495","21","Kuehne + Nagel India Pvt. Ltd.",,,,"0","2024-07-23 15:58:34"
"1496","21","PPL Group",,,,"0","2024-07-23 15:58:34"
"1497","21","Hindustan Aeronautics Ltd. (HAL)",,,,"0","2024-07-23 15:58:34"
"1498","21","Pantos Logistics India Pvt. Ltd.",,,,"0","2024-07-23 15:58:34"
"1499","21","Inland World Logistics Ltd.",,,,"0","2024-07-23 15:58:34"
"1500","21","DHL Supply Chain India Pvt. Ltd.",,,,"0","2024-07-23 15:58:34"
"1501","21","Nippon Express India Pvt. Ltd.",,,,"0","2024-07-23 15:58:34"
"1502","21","DB Schenker Logistics",,,,"0","2024-07-23 15:58:34"
"1503","21","Schenker India Pvt. Ltd.",,,,"0","2024-07-23 15:58:34"
"1504","21","SILK Road Logistics",,,,"0","2024-07-23 15:58:34"
"1505","21","Zebra Logistics",,,,"0","2024-07-23 15:58:34"
"1506","21","Manhattan Associates",,,,"0","2024-07-23 15:58:34"
"1507","21","Logistics Management India Pvt. Ltd.",,,,"0","2024-07-23 15:58:34"
"1508","21","G4S Secure Solutions (India) Ltd.",,,,"0","2024-07-23 15:58:34"
"1509","21","TCS Logistics",,,,"0","2024-07-23 15:58:34"
"1510","21","Reliance Logistics",,,,"0","2024-07-23 15:58:34"
"1511","21","Logistics Global Solutions",,,,"0","2024-07-23 15:58:34"
"1512","21","Ravi Transport",,,,"0","2024-07-23 15:58:34"
"1513","21","Shreeji Logistics",,,,"0","2024-07-23 15:58:34"
"1514","21","Kalpataru Logistics",,,,"0","2024-07-23 15:58:34"
"1515","21","Rathi Logistics",,,,"0","2024-07-23 15:58:34"
"1516","21","Adani Logistics",,,,"0","2024-07-23 15:58:34"
"1517","21","Shree Sai Logistics",,,,"0","2024-07-23 15:58:34"
"1518","21","Reliance Supply Chain Solutions",,,,"0","2024-07-23 15:58:34"
"1519","22","Tata Steel",,,,"0","2024-07-23 15:58:34"
"1520","22","Reliance Industries Limited",,,,"0","2024-07-23 15:58:34"
"1521","22","Mahindra & Mahindra",,,,"0","2024-07-23 15:58:34"
"1522","22","Larsen & Toubro (L&T)",,,,"0","2024-07-23 15:58:34"
"1523","22","Godrej Group",,,,"0","2024-07-23 15:58:34"
"1524","22","Bharat Heavy Electricals Limited (BHEL)",,,,"0","2024-07-23 15:58:34"
"1525","22","JSW Steel",,,,"0","2024-07-23 15:58:34"
"1526","22","Hindalco Industries",,,,"0","2024-07-23 15:58:34"
"1527","22","Vedanta Limited",,,,"0","2024-07-23 15:58:34"
"1528","22","Aditya Birla Group",,,,"0","2024-07-23 15:58:34"
"1529","22","Tata Motors",,,,"0","2024-07-23 15:58:34"
"1530","22","Ashok Leyland",,,,"0","2024-07-23 15:58:34"
"1531","22","Hero MotoCorp",,,,"0","2024-07-23 15:58:34"
"1532","22","Bajaj Auto",,,,"0","2024-07-23 15:58:34"
"1533","22","TVS Motor Company",,,,"0","2024-07-23 15:58:34"
"1534","22","Maruti Suzuki India",,,,"0","2024-07-23 15:58:34"
"1535","22","Hyundai Motor India",,,,"0","2024-07-23 15:58:34"
"1536","22","Honda Cars India",,,,"0","2024-07-23 15:58:34"
"1537","22","Ford India",,,,"0","2024-07-23 15:58:34"
"1538","22","Toyota Kirloskar Motor",,,,"0","2024-07-23 15:58:34"
"1539","22","Jindal Steel and Power Limited",,,,"0","2024-07-23 15:58:34"
"1540","22","Steel Authority of India Limited (SAIL)",,,,"0","2024-07-23 15:58:34"
"1541","22","Essar Steel",,,,"0","2024-07-23 15:58:34"
"1542","22","Tata Chemicals",,,,"0","2024-07-23 15:58:34"
"1543","22","Pidilite Industries",,,,"0","2024-07-23 15:58:34"
"1544","22","Asian Paints",,,,"0","2024-07-23 15:58:34"
"1545","22","Berger Paints",,,,"0","2024-07-23 15:58:34"
"1546","22","Dabur India",,,,"0","2024-07-23 15:58:34"
"1547","22","Emami Limited",,,,"0","2024-07-23 15:58:34"
"1548","22","Britannia Industries",,,,"0","2024-07-23 15:58:34"
"1549","22","Nestlé India",,,,"0","2024-07-23 15:58:34"
"1550","22","Procter & Gamble India",,,,"0","2024-07-23 15:58:34"
"1551","22","ITC Limited",,,,"0","2024-07-23 15:58:34"
"1552","22","Hindustan Unilever Limited (HUL)",,,,"0","2024-07-23 15:58:34"
"1553","22","Crompton Greaves",,,,"0","2024-07-23 15:58:34"
"1554","22","Siemens India",,,,"0","2024-07-23 15:58:34"
"1555","22","Bosch India",,,,"0","2024-07-23 15:58:34"
"1556","22","Honeywell India",,,,"0","2024-07-23 15:58:34"
"1557","22","Schneider Electric India",,,,"0","2024-07-23 15:58:34"
"1558","22","ABB India",,,,"0","2024-07-23 15:58:34"
"1559","22","Cummins India",,,,"0","2024-07-23 15:58:34"
"1560","22","GE India",,,,"0","2024-07-23 15:58:34"
"1561","22","Thermax Limited",,,,"0","2024-07-23 15:58:34"
"1562","22","Kirloskar Group",,,,"0","2024-07-23 15:58:34"
"1563","22","Voltas Limited",,,,"0","2024-07-23 15:58:34"
"1564","22","Blue Star Limited",,,,"0","2024-07-23 15:58:34"
"1565","22","Whirlpool of India",,,,"0","2024-07-23 15:58:34"
"1566","22","Godrej & Boyce",,,,"0","2024-07-23 15:58:34"
"1567","22","Havells India",,,,"0","2024-07-23 15:58:34"
"1568","22","Bharat Electronics Limited (BEL)",,,,"0","2024-07-23 15:58:34"
"1569","22","Motherson Sumi Systems",,,,"0","2024-07-23 15:58:34"
"1570","22","Amara Raja Batteries",,,,"0","2024-07-23 15:58:34"
"1571","22","Exide Industries",,,,"0","2024-07-23 15:58:34"
"1572","22","Bharat Forge",,,,"0","2024-07-23 15:58:34"
"1573","22","Apollo Tyres",,,,"0","2024-07-23 15:58:34"
"1574","22","MRF Tyres",,,,"0","2024-07-23 15:58:34"
"1575","22","CEAT Tyres",,,,"0","2024-07-23 15:58:34"
"1576","22","JK Tyre & Industries",,,,"0","2024-07-23 15:58:34"
"1577","22","Eicher Motors",,,,"0","2024-07-23 15:58:34"
"1578","22","Royal Enfield",,,,"0","2024-07-23 15:58:34"
"1579","22","Tractors and Farm Equipment Limited (TAFE)",,,,"0","2024-07-23 15:58:34"
"1580","22","Bharat Earth Movers Limited (BEML)",,,,"0","2024-07-23 15:58:34"
"1581","22","Hindustan Aeronautics Limited (HAL)",,,,"0","2024-07-23 15:58:34"
"1582","22","Bharat Dynamics Limited (BDL)",,,,"0","2024-07-23 15:58:34"
"1583","22","Mazagon Dock Shipbuilders Limited",,,,"0","2024-07-23 15:58:34"
"1584","22","Garden Reach Shipbuilders & Engineers (GRSE)",,,,"0","2024-07-23 15:58:34"
"1585","22","Cochin Shipyard Limited",,,,"0","2024-07-23 15:58:34"
"1586","22","Shipbuilding Corporation of India",,,,"0","2024-07-23 15:58:34"
"1587","22","Indian Oil Corporation Limited (IOCL)",,,,"0","2024-07-23 15:58:35"
"1588","22","Hindustan Petroleum Corporation Limited (HPCL)",,,,"0","2024-07-23 15:58:35"
"1589","22","Bharat Petroleum Corporation Limited (BPCL)",,,,"0","2024-07-23 15:58:35"
"1590","22","GAIL (India) Limited",,,,"0","2024-07-23 15:58:35"
"1591","22","Oil and Natural Gas Corporation (ONGC)",,,,"0","2024-07-23 15:58:35"
"1592","22","Reliance Petrochemicals",,,,"0","2024-07-23 15:58:35"
"1593","22","Adani Group",,,,"0","2024-07-23 15:58:35"
"1594","22","GMR Infrastructure",,,,"0","2024-07-23 15:58:35"
"1595","22","L&T Hydrocarbon Engineering",,,,"0","2024-07-23 15:58:35"
"1596","22","JSW Infrastructure",,,,"0","2024-07-23 15:58:35"
"1597","22","Tata Power",,,,"0","2024-07-23 15:58:35"
"1598","22","NTPC Limited",,,,"0","2024-07-23 15:58:35"
"1599","22","Adani Power",,,,"0","2024-07-23 15:58:35"
"1600","22","Torrent Power",,,,"0","2024-07-23 15:58:35"
"1601","22","Finolex Cables",,,,"0","2024-07-23 15:58:35"
"1602","22","KEI Industries",,,,"0","2024-07-23 15:58:35"
"1603","22","Polycab Wires",,,,"0","2024-07-23 15:58:35"
"1604","22","Sterlite Technologies",,,,"0","2024-07-23 15:58:35"
"1605","22","Bajaj Electricals",,,,"0","2024-07-23 15:58:35"
"1606","22","Orient Electric",,,,"0","2024-07-23 15:58:35"
"1607","22","V-Guard Industries",,,,"0","2024-07-23 15:58:35"
"1608","22","Shalimar Paints",,,,"0","2024-07-23 15:58:35"
"1609","22","Asian Granito India",,,,"0","2024-07-23 15:58:35"
"1610","22","Kajaria Ceramics",,,,"0","2024-07-23 15:58:35"
"1611","22","Cera Sanitaryware",,,,"0","2024-07-23 15:58:35"
"1612","22","HSIL Limited (Hindware)",,,,"0","2024-07-23 15:58:35"
"1613","22","H&R Johnson (India)",,,,"0","2024-07-23 15:58:35"
"1614","22","Somany Ceramics",,,,"0","2024-07-23 15:58:35"
"1615","22","Simpson & Co. Limited",,,,"0","2024-07-23 15:58:35"
"1616","22","Triveni Engineering & Industries",,,,"0","2024-07-23 15:58:35"
"1617","22","Walchandnagar Industries",,,,"0","2024-07-23 15:58:35"
"1618","23","Zee Entertainment Enterprises Ltd.",,,,"0","2024-07-23 15:58:35"
"1619","23","Star India Pvt. Ltd.",,,,"0","2024-07-23 15:58:35"
"1620","23","Sony Pictures Networks India",,,,"0","2024-07-23 15:58:35"
"1621","23","Viacom18 Media Pvt. Ltd.",,,,"0","2024-07-23 15:58:35"
"1622","23","Disney India",,,,"0","2024-07-23 15:58:35"
"1623","23","TV18 Broadcast Ltd.",,,,"0","2024-07-23 15:58:35"
"1624","23","Amazon Prime Video India",,,,"0","2024-07-23 15:58:35"
"1625","23","Netflix India",,,,"0","2024-07-23 15:58:35"
"1626","23","ALTBalaji",,,,"0","2024-07-23 15:58:35"
"1627","23","Hotstar (Disney+ Hotstar)",,,,"0","2024-07-23 15:58:35"
"1628","23","Eros International",,,,"0","2024-07-23 15:58:35"
"1629","23","Reliance Entertainment",,,,"0","2024-07-23 15:58:35"
"1630","23","Balaji Telefilms Ltd.",,,,"0","2024-07-23 15:58:35"
"1631","23","Red Chillies Entertainment",,,,"0","2024-07-23 15:58:35"
"1632","23","Yash Raj Films",,,,"0","2024-07-23 15:58:35"
"1633","23","Dhamaal Productions",,,,"0","2024-07-23 15:58:35"
"1634","23","T-Series",,,,"0","2024-07-23 15:58:35"
"1635","23","Jio Studios",,,,"0","2024-07-23 15:58:35"
"1636","23","GEC (General Entertainment Channels) Networks",,,,"0","2024-07-23 15:58:35"
"1637","23","B4U Network",,,,"0","2024-07-23 15:58:35"
"1638","23","MTV India",,,,"0","2024-07-23 15:58:35"
"1639","23","VH1 India",,,,"0","2024-07-23 15:58:35"
"1640","23","Discovery Networks India",,,,"0","2024-07-23 15:58:35"
"1641","23","National Geographic India",,,,"0","2024-07-23 15:58:35"
"1642","23","History TV18",,,,"0","2024-07-23 15:58:35"
"1643","23","Sony Music India",,,,"0","2024-07-23 15:58:35"
"1644","23","Universal Music India",,,,"0","2024-07-23 15:58:35"
"1645","23","Warner Music India",,,,"0","2024-07-23 15:58:35"
"1646","23","Radio City",,,,"0","2024-07-23 15:58:35"
"1647","23","Radio Mirchi",,,,"0","2024-07-23 15:58:35"
"1648","23","Big FM",,,,"0","2024-07-23 15:58:35"
"1649","23","Red FM",,,,"0","2024-07-23 15:58:35"
"1650","23","India Today Group",,,,"0","2024-07-23 15:58:35"
"1651","23","The Times Group",,,,"0","2024-07-23 15:58:35"
"1652","23","The Hindu Group",,,,"0","2024-07-23 15:58:35"
"1653","23","NDTV Ltd.",,,,"0","2024-07-23 15:58:35"
"1654","23","ABP News Network",,,,"0","2024-07-23 15:58:35"
"1655","23","Hindustan Times Media Ltd.",,,,"0","2024-07-23 15:58:35"
"1656","23","The Indian Express Group",,,,"0","2024-07-23 15:58:35"
"1657","23","Deccan Chronicle",,,,"0","2024-07-23 15:58:35"
"1658","23","Maharashtra Times",,,,"0","2024-07-23 15:58:35"
"1659","23","Daily News and Analysis (DNA)",,,,"0","2024-07-23 15:58:35"
"1660","23","Mint",,,,"0","2024-07-23 15:58:35"
"1661","23","Business Standard",,,,"0","2024-07-23 15:58:35"
"1662","23","Outlook India",,,,"0","2024-07-23 15:58:35"
"1663","23","Filmfare",,,,"0","2024-07-23 15:58:35"
"1664","23","Femina",,,,"0","2024-07-23 15:58:35"
"1665","23","Tehelka",,,,"0","2024-07-23 15:58:35"
"1666","23","Mid-Day",,,,"0","2024-07-23 15:58:35"
"1667","23","Lok Sabha TV",,,,"0","2024-07-23 15:58:35"
"1668","24","Sun Pharmaceutical Industries Ltd.",,,,"0","2024-07-23 15:58:35"
"1669","24","Dr. Reddy's Laboratories Ltd.",,,,"0","2024-07-23 15:58:35"
"1670","24","Cipla Ltd.",,,,"0","2024-07-23 15:58:35"
"1671","24","Lupin Ltd.",,,,"0","2024-07-23 15:58:35"
"1672","24","Aurobindo Pharma Ltd.",,,,"0","2024-07-23 15:58:35"
"1673","24","Cadila Healthcare Ltd. (Zydus Cadila)",,,,"0","2024-07-23 15:58:35"
"1674","24","Glenmark Pharmaceuticals Ltd.",,,,"0","2024-07-23 15:58:35"
"1675","24","Torrent Pharmaceuticals Ltd.",,,,"0","2024-07-23 15:58:35"
"1676","24","Biocon Ltd.",,,,"0","2024-07-23 15:58:35"
"1677","24","Alkem Laboratories Ltd.",,,,"0","2024-07-23 15:58:35"
"1678","24","Divi's Laboratories Ltd.",,,,"0","2024-07-23 15:58:35"
"1679","24","Wockhardt Ltd.",,,,"0","2024-07-23 15:58:35"
"1680","24","Pfizer India Ltd.",,,,"0","2024-07-23 15:58:35"
"1681","24","Sanofi India Ltd.",,,,"0","2024-07-23 15:58:35"
"1682","24","Abbott India Ltd.",,,,"0","2024-07-23 15:58:35"
"1683","24","GlaxoSmithKline Pharmaceuticals Ltd. (GSK India)",,,,"0","2024-07-23 15:58:35"
"1684","24","Novartis India Ltd.",,,,"0","2024-07-23 15:58:35"
"1685","24","Bharat Biotech",,,,"0","2024-07-23 15:58:35"
"1686","24","Serum Institute of India",,,,"0","2024-07-23 15:58:35"
"1687","24","Mankind Pharma Ltd.",,,,"0","2024-07-23 15:58:35"
"1688","24","Strides Pharma Science Ltd.",,,,"0","2024-07-23 15:58:35"
"1689","24","Alembic Pharmaceuticals Ltd.",,,,"0","2024-07-23 15:58:35"
"1690","24","Natco Pharma Ltd.",,,,"0","2024-07-23 15:58:35"
"1691","24","Granules India Ltd.",,,,"0","2024-07-23 15:58:35"
"1692","24","IPCA Laboratories Ltd.",,,,"0","2024-07-23 15:58:35"
"1693","24","Ajanta Pharma Ltd.",,,,"0","2024-07-23 15:58:35"
"1694","24","Indoco Remedies Ltd.",,,,"0","2024-07-23 15:58:35"
"1695","24","Unichem Laboratories Ltd.",,,,"0","2024-07-23 15:58:35"
"1696","24","Nectar Lifesciences Ltd.",,,,"0","2024-07-23 15:58:35"
"1697","24","Orchid Pharma Ltd.",,,,"0","2024-07-23 15:58:35"
"1698","24","Panacea Biotec Ltd.",,,,"0","2024-07-23 15:58:35"
"1699","24","Fortis Healthcare Ltd.",,,,"0","2024-07-23 15:58:35"
"1700","24","Apollo Hospitals Enterprise Ltd.",,,,"0","2024-07-23 15:58:35"
"1701","24","Narayana Hrudayalaya Ltd.",,,,"0","2024-07-23 15:58:35"
"1702","24","Max Healthcare Institute Ltd.",,,,"0","2024-07-23 15:58:35"
"1703","24","Manipal Health Enterprises",,,,"0","2024-07-23 15:58:35"
"1704","24","Medanta - The Medicity",,,,"0","2024-07-23 15:58:35"
"1705","24","Care Hospitals",,,,"0","2024-07-23 15:58:35"
"1706","24","Global Hospitals",,,,"0","2024-07-23 15:58:35"
"1707","24","Columbia Asia Hospitals",,,,"0","2024-07-23 15:58:35"
"1708","24","KIMS Hospitals",,,,"0","2024-07-23 15:58:35"
"1709","24","Rainbow Children's Hospital",,,,"0","2024-07-23 15:58:35"
"1710","24","Yashoda Hospitals",,,,"0","2024-07-23 15:58:35"
"1711","24","Artemis Hospitals",,,,"0","2024-07-23 15:58:35"
"1712","24","Lotus Hospitals",,,,"0","2024-07-23 15:58:35"
"1713","24","Cloudnine Hospitals",,,,"0","2024-07-23 15:58:35"
"1714","24","Aster DM Healthcare",,,,"0","2024-07-23 15:58:35"
"1715","24","Religare Health Insurance",,,,"0","2024-07-23 15:58:35"
"1716","24","ICICI Lombard Health Insurance",,,,"0","2024-07-23 15:58:35"
"1717","25","Adlabs Entertainment Ltd.",,,,"0","2024-07-23 15:58:35"
"1718","25","Imagicaaworld Entertainment Ltd.",,,,"0","2024-07-23 15:58:35"
"1719","25","PVR Cinemas",,,,"0","2024-07-23 15:58:35"
"1720","25","Inox Leisure Ltd.",,,,"0","2024-07-23 15:58:35"
"1721","25","Cinepolis India",,,,"0","2024-07-23 15:58:35"
"1722","25","BookMyShow",,,,"0","2024-07-23 15:58:35"
"1723","25","Fun Republic",,,,"0","2024-07-23 15:58:35"
"1724","25","Wonderla Holidays Ltd.",,,,"0","2024-07-23 15:58:35"
"1725","25","Essel World",,,,"0","2024-07-23 15:58:35"
